customer_id,customer_name,city,state,registration_date,customer_segment
CUS005148,Ananya Malhotra,Jaipur,Tamil Nadu,2025-07-07,Enterprise
CUS005149,Simran Sharma,Kolkata,Uttar Pradesh,2025-12-12,Enterprise
CUS005150,Aisha Gupta,Jaipur,Tamil Nadu,2024-07-11,Enterprise
CUS005151,Priya Joshi,Chennai,Gujarat,2025-09-25,Enterprise
CUS005152,Aditya Mehta,Kolkata,Rajasthan,2023-09-26,Retail
CUS005153,Ishita Sharma,Kolkata,Karnataka,2022-04-27,Business
CUS005154,Arjun Joshi,Kolkata,Gujarat,2022-07-12,Enterprise
CUS005155,Ananya Gupta,Pune,Maharashtra,2024-10-04,Enterprise
CUS005156,Pooja Singh,Ahmedabad,Uttar Pradesh,2022-11-17,Retail
CUS005157,Ananya Singh,Jaipur,Tamil Nadu,2023-08-02,Retail
CUS005158,Priya Singh,Ahmedabad,Uttar Pradesh,2025-04-18,Enterprise
CUS005159,Kavya Jain,Jaipur,Tamil Nadu,2025-10-28,Retail
CUS005160,Rohan Singh,Mumbai,Delhi,2025-10-31,Business
CUS005161,Kavya Singh,Delhi,West Bengal,2023-05-03,Business
CUS005162,Kavya Patel,Hyderabad,Uttar Pradesh,2024-07-11,Retail
CUS005163,Neha Malhotra,Pune,Karnataka,2022-10-14,Retail
CUS005164,Priya Verma,Kolkata,West Bengal,2022-06-03,Business
CUS005165,Aisha Malhotra,Chennai,Maharashtra,2025-04-13,Retail
CUS005166,Meera Gupta,Chennai,Tamil Nadu,2025-11-24,Business
CUS005167,Vivaan Jain,Pune,Maharashtra,2024-04-21,Retail
CUS005168,Vikram Verma,Mumbai,Karnataka,2024-05-06,Business
CUS005169,Neha Gupta,Lucknow,Telangana,2024-08-20,Business
CUS005170,Arjun Jain,Mumbai,Rajasthan,2025-02-28,Retail
CUS005171,Amit Patel,Delhi,West Bengal,2025-10-18,Enterprise
CUS005172,Aarav Mehta,Chennai,Maharashtra,2024-06-15,Enterprise
CUS005173,Sneha Patel,Delhi,Delhi,2022-11-03,Enterprise
CUS005174,Priya Sharma,Chennai,Gujarat,2023-08-30,Business
CUS005175,Aisha Kapoor,Chennai,Karnataka,2025-10-06,Retail
CUS005176,Neha Gupta,Chennai,Tamil Nadu,2023-11-28,Enterprise
CUS005177,Kavya Sharma,Delhi,Gujarat,2023-03-11,Enterprise
CUS005178,Kavya Mehta,Pune,West Bengal,2024-10-17,Business
CUS005179,Pooja Malhotra,Hyderabad,Karnataka,2023-04-21,Enterprise
CUS005180,Rahul Joshi,Ahmedabad,Karnataka,2025-03-26,Enterprise
CUS005181,Amit Sharma,Hyderabad,Gujarat,2022-03-14,Retail
CUS005182,Nikhil Jain,Bengaluru,Gujarat,2025-03-04,Business
CUS005183,Rahul Mehta,Lucknow,Maharashtra,2023-01-12,Enterprise
CUS005184,Rohan Jain,Pune,Uttar Pradesh,2024-06-28,Business
CUS005185,Kavya Sharma,Ahmedabad,Maharashtra,2024-07-26,Enterprise
CUS005186,Vivaan Mehta,Kolkata,Maharashtra,2026-01-17,Retail
CUS005187,Kavya Patel,Delhi,Maharashtra,2022-04-25,Retail
CUS005188,Simran Singh,Hyderabad,Telangana,2025-06-06,Retail
CUS005189,Karan Mehta,Lucknow,West Bengal,2022-12-02,Retail
CUS005190,Sneha Jain,Mumbai,Rajasthan,2025-08-22,Retail
CUS005191,Priya Singh,Lucknow,Maharashtra,2025-05-06,Retail
CUS005192,Simran Mehta,Lucknow,Delhi,2022-08-19,Retail
CUS005193,Kavya Singh,Pune,West Bengal,2022-06-24,Retail
CUS005194,Rohan Mehta,Pune,Maharashtra,2025-02-19,Retail
CUS005195,Rahul Kapoor,Bengaluru,West Bengal,2024-06-29,Enterprise
CUS005196,Neha Jain,Kolkata,Maharashtra,2023-10-09,Business
CUS005197,Amit Kapoor,Chennai,West Bengal,2025-01-13,Enterprise
CUS005198,Karan Jain,Jaipur,Delhi,2022-05-08,Business
CUS005199,Ananya Jain,Delhi,Rajasthan,2025-11-21,Enterprise
CUS005200,Aarav Patel,Delhi,Gujarat,2025-03-27,Enterprise
CUS005201,Vivaan Verma,Hyderabad,Gujarat,2025-12-12,Business
CUS005202,Meera Kapoor,Lucknow,Tamil Nadu,2022-10-09,Enterprise
CUS005203,Neha Joshi,Ahmedabad,Maharashtra,2025-03-08,Business
CUS005204,Aarav Mehta,Hyderabad,West Bengal,2022-11-15,Enterprise
CUS005205,Neha Gupta,Delhi,Tamil Nadu,2024-08-02,Retail
CUS005206,Karan Kapoor,Kolkata,Telangana,2024-08-19,Business
CUS005207,Pooja Kapoor,Hyderabad,Maharashtra,2024-06-23,Retail
CUS005208,Amit Verma,Ahmedabad,Tamil Nadu,2024-09-07,Business
CUS005209,Karan Sharma,Ahmedabad,Maharashtra,2022-10-19,Enterprise
CUS005210,Nikhil Kapoor,Lucknow,West Bengal,2022-11-10,Enterprise
CUS005211,Ishita Jain,Ahmedabad,Rajasthan,2022-05-06,Enterprise
CUS005212,Rahul Kapoor,Delhi,Gujarat,2025-11-08,Enterprise
CUS005213,Aditya Mehta,Hyderabad,Maharashtra,2024-06-15,Retail
CUS005214,Aarav Gupta,Bengaluru,West Bengal,2022-06-02,Enterprise
CUS005215,Nikhil Mehta,Pune,Tamil Nadu,2024-03-03,Enterprise
CUS005216,Sneha Kapoor,Jaipur,Maharashtra,2023-02-17,Retail
CUS005217,Sneha Mehta,Hyderabad,West Bengal,2025-03-28,Business
CUS005218,Aditya Jain,Kolkata,Uttar Pradesh,2024-12-08,Retail
CUS005219,Arjun Jain,Hyderabad,Delhi,2025-02-14,Enterprise
CUS005220,Meera Singh,Chennai,Telangana,2022-06-20,Business
CUS005221,Aarav Patel,Lucknow,Uttar Pradesh,2022-06-25,Enterprise
CUS005222,Pooja Verma,Jaipur,Maharashtra,2024-12-05,Business
CUS005223,Aarav Patel,Kolkata,Maharashtra,2025-11-18,Enterprise
CUS005224,Sneha Joshi,Mumbai,Tamil Nadu,2022-12-16,Retail
CUS005225,Vikram Joshi,Mumbai,Maharashtra,2024-08-23,Business
CUS005226,Vivaan Verma,Bengaluru,Karnataka,2024-05-19,Enterprise
CUS005227,Simran Gupta,Kolkata,Uttar Pradesh,2024-02-16,Business
CUS005228,Rahul Verma,Ahmedabad,Maharashtra,2025-10-03,Retail
CUS005229,Kavya Patel,Mumbai,Maharashtra,2025-03-14,Retail
CUS005230,Vivaan Joshi,Pune,Maharashtra,2024-10-13,Enterprise
CUS005231,Meera Sharma,Delhi,Maharashtra,2024-02-02,Retail
CUS005232,Rahul Gupta,Hyderabad,Uttar Pradesh,2024-08-27,Retail
CUS005233,Priya Malhotra,Delhi,Maharashtra,2022-06-17,Retail
CUS005234,Rohan Malhotra,Kolkata,Tamil Nadu,2025-07-02,Enterprise
CUS005235,Vikram Verma,Kolkata,Tamil Nadu,2025-08-03,Retail
CUS005236,Amit Mehta,Chennai,Uttar Pradesh,2024-07-13,Enterprise
CUS005237,Ishita Verma,Delhi,Tamil Nadu,2022-11-06,Business
CUS005238,Amit Verma,Delhi,Maharashtra,2023-07-31,Retail
CUS005239,Sneha Verma,Mumbai,Tamil Nadu,2026-01-12,Retail
CUS005240,Karan Verma,Pune,Tamil Nadu,2022-07-10,Retail
CUS005241,Priya Joshi,Lucknow,Karnataka,2024-06-28,Business
CUS005242,Sneha Malhotra,Lucknow,West Bengal,2024-02-16,Enterprise
CUS005243,Arjun Mehta,Pune,Rajasthan,2023-10-18,Business
CUS005244,Vikram Patel,Kolkata,Telangana,2025-05-11,Enterprise
CUS005245,Vivaan Gupta,Jaipur,Telangana,2025-06-14,Enterprise
CUS005246,Sneha Kapoor,Jaipur,Maharashtra,2023-07-18,Business
CUS005247,Simran Malhotra,Pune,Rajasthan,2022-04-30,Retail
CUS005248,Kavya Kapoor,Ahmedabad,Delhi,2023-08-04,Enterprise
CUS005249,Vivaan Gupta,Kolkata,Telangana,2023-06-28,Business
CUS005250,Aarav Malhotra,Lucknow,Uttar Pradesh,2025-02-16,Business
CUS005251,Ananya Jain,Hyderabad,Tamil Nadu,2023-05-14,Business
CUS005252,Rahul Joshi,Lucknow,Maharashtra,2022-07-19,Retail
CUS005253,Aditya Sharma,Jaipur,Tamil Nadu,2025-11-20,Retail
CUS005254,Pooja Verma,Ahmedabad,Gujarat,2024-11-13,Enterprise
CUS005255,Pooja Gupta,Lucknow,Karnataka,2022-12-06,Retail
CUS005256,Priya Gupta,Lucknow,Gujarat,2022-08-30,Enterprise
CUS005257,Ananya Sharma,Kolkata,Karnataka,2025-08-25,Business
CUS005258,Pooja Sharma,Pune,Delhi,2022-10-30,Enterprise
CUS005259,Aisha Verma,Delhi,Tamil Nadu,2025-06-15,Business
CUS005260,Rahul Sharma,Chennai,Tamil Nadu,2023-08-31,Enterprise
CUS005261,Rohan Malhotra,Jaipur,West Bengal,2025-01-27,Retail
CUS005262,Amit Jain,Mumbai,Telangana,2024-08-21,Enterprise
CUS005263,Neha Malhotra,Jaipur,Telangana,2024-07-04,Business
CUS005264,Sneha Sharma,Hyderabad,Delhi,2025-04-10,Retail
CUS005265,Karan Patel,Kolkata,Rajasthan,2023-06-01,Enterprise
CUS005266,Vikram Jain,Mumbai,Telangana,2024-05-30,Retail
CUS005267,Karan Jain,Kolkata,Tamil Nadu,2025-01-01,Retail
CUS005268,Neha Gupta,Delhi,Uttar Pradesh,2023-01-06,Business
CUS005269,Karan Mehta,Lucknow,Rajasthan,2024-11-27,Enterprise
CUS005270,Amit Joshi,Lucknow,Rajasthan,2024-12-10,Business
CUS005271,Vikram Gupta,Hyderabad,Telangana,2023-11-06,Enterprise
CUS005272,Neha Joshi,Hyderabad,Maharashtra,2023-04-28,Business
CUS005273,Aarav Patel,Lucknow,Delhi,2026-01-18,Enterprise
CUS005274,Ananya Mehta,Pune,Tamil Nadu,2025-05-18,Business
CUS005275,Rohan Joshi,Chennai,Maharashtra,2025-12-01,Enterprise
CUS005276,Ananya Verma,Ahmedabad,Karnataka,2024-11-22,Enterprise
CUS005277,Aarav Patel,Delhi,Telangana,2024-12-17,Business
CUS005278,Ishita Joshi,Lucknow,Karnataka,2024-05-14,Enterprise
CUS005279,Meera Mehta,Mumbai,Maharashtra,2024-01-08,Business
CUS005280,Pooja Mehta,Delhi,Delhi,2025-12-07,Retail
CUS005281,Vivaan Joshi,Pune,Gujarat,2023-11-18,Enterprise
CUS005282,Neha Kapoor,Pune,Tamil Nadu,2023-04-21,Retail
CUS005283,Sneha Sharma,Delhi,Delhi,2024-07-09,Enterprise
CUS005284,Ishita Singh,Bengaluru,Maharashtra,2023-03-13,Business
CUS005285,Rohan Joshi,Mumbai,Rajasthan,2024-04-27,Enterprise
CUS005286,Rohan Verma,Hyderabad,West Bengal,2023-12-23,Business
CUS005287,Ananya Patel,Mumbai,Delhi,2025-07-05,Retail
CUS005288,Ananya Kapoor,Pune,West Bengal,2025-01-20,Retail
CUS005289,Pooja Joshi,Jaipur,Maharashtra,2024-03-20,Business
CUS005290,Aditya Gupta,Hyderabad,Tamil Nadu,2025-06-29,Enterprise
CUS005291,Kavya Kapoor,Ahmedabad,Gujarat,2023-04-20,Business
CUS005292,Aisha Gupta,Hyderabad,Maharashtra,2024-12-06,Retail
CUS005293,Rohan Kapoor,Jaipur,Delhi,2023-11-25,Retail
CUS005294,Aditya Jain,Jaipur,Rajasthan,2024-02-20,Business
CUS005295,Simran Sharma,Chennai,Uttar Pradesh,2023-07-13,Business
CUS005296,Simran Malhotra,Jaipur,Telangana,2022-12-26,Enterprise
CUS005297,Nikhil Jain,Jaipur,Telangana,2024-07-08,Retail
CUS005298,Kavya Jain,Pune,Karnataka,2022-06-12,Enterprise
CUS005299,Priya Jain,Lucknow,Rajasthan,2025-02-11,Business
CUS005300,Aditya Jain,Bengaluru,Delhi,2022-02-04,Retail
CUS005301,Aisha Mehta,Jaipur,Gujarat,2023-08-24,Retail
CUS005302,Karan Joshi,Jaipur,Gujarat,2022-10-06,Business
CUS005303,Pooja Gupta,Delhi,West Bengal,2022-10-22,Enterprise
CUS005304,Karan Mehta,Pune,Karnataka,2022-11-03,Retail
CUS005305,Nikhil Joshi,Kolkata,Rajasthan,2023-04-09,Business
CUS005306,Karan Patel,Pune,Gujarat,2023-01-08,Enterprise
CUS005307,Pooja Singh,Bengaluru,Telangana,2025-07-30,Enterprise
CUS005308,Meera Gupta,Kolkata,Karnataka,2023-12-02,Business
CUS005309,Rohan Singh,Delhi,West Bengal,2024-10-20,Enterprise
CUS005310,Vivaan Sharma,Hyderabad,Tamil Nadu,2023-03-13,Business
CUS005311,Nikhil Gupta,Lucknow,West Bengal,2023-03-24,Retail
CUS005312,Rahul Joshi,Bengaluru,Delhi,2022-12-15,Enterprise
CUS005313,Meera Joshi,Pune,Telangana,2025-12-23,Retail
CUS005314,Neha Sharma,Delhi,Tamil Nadu,2023-12-02,Business
CUS005315,Ishita Mehta,Jaipur,Uttar Pradesh,2026-01-27,Enterprise
CUS005316,Priya Malhotra,Kolkata,West Bengal,2025-08-22,Retail
CUS005317,Ishita Patel,Mumbai,Gujarat,2024-09-03,Enterprise
CUS005318,Pooja Patel,Chennai,Uttar Pradesh,2024-05-12,Enterprise
CUS005319,Ishita Mehta,Kolkata,Karnataka,2024-12-16,Business
CUS005320,Kavya Mehta,Lucknow,Maharashtra,2023-09-01,Business
CUS005321,Nikhil Verma,Ahmedabad,West Bengal,2023-04-13,Retail
CUS005322,Rohan Jain,Lucknow,Maharashtra,2025-11-13,Retail
CUS005323,Ishita Kapoor,Lucknow,Tamil Nadu,2023-12-23,Enterprise
CUS005324,Karan Joshi,Pune,Maharashtra,2025-09-12,Business
CUS005325,Rohan Singh,Lucknow,Telangana,2023-10-03,Enterprise
CUS005326,Simran Verma,Delhi,Gujarat,2023-07-17,Retail
CUS005327,Vikram Mehta,Pune,Rajasthan,2025-05-02,Business
CUS005328,Ananya Sharma,Mumbai,Delhi,2026-01-11,Retail
CUS005329,Priya Singh,Lucknow,Rajasthan,2022-03-01,Enterprise
CUS005330,Arjun Singh,Jaipur,West Bengal,2022-07-06,Business
CUS005331,Rahul Kapoor,Bengaluru,Karnataka,2023-12-30,Business
CUS005332,Pooja Malhotra,Pune,Tamil Nadu,2025-01-27,Retail
CUS005333,Vivaan Kapoor,Pune,Maharashtra,2024-01-20,Retail
CUS005334,Ananya Joshi,Hyderabad,Karnataka,2023-10-30,Business
CUS005335,Karan Sharma,Delhi,West Bengal,2024-10-02,Retail
CUS005336,Nikhil Joshi,Mumbai,Tamil Nadu,2024-02-20,Business
CUS005337,Amit Mehta,Lucknow,Tamil Nadu,2024-08-05,Enterprise
CUS005338,Simran Verma,Chennai,West Bengal,2023-11-29,Enterprise
CUS005339,Kavya Malhotra,Lucknow,Tamil Nadu,2024-01-24,Retail
CUS005340,Kavya Gupta,Bengaluru,Gujarat,2022-10-02,Enterprise
CUS005341,Aditya Joshi,Mumbai,Telangana,2024-11-18,Business
CUS005342,Ishita Patel,Jaipur,Karnataka,2025-07-02,Business
CUS005343,Rohan Gupta,Delhi,Tamil Nadu,2022-10-21,Retail
CUS005344,Karan Kapoor,Jaipur,Delhi,2022-06-02,Business
CUS005345,Kavya Patel,Mumbai,Uttar Pradesh,2025-07-12,Enterprise
CUS005346,Rohan Patel,Hyderabad,Tamil Nadu,2024-10-03,Business
CUS005347,Ishita Gupta,Delhi,Maharashtra,2023-02-23,Retail
CUS005348,Rahul Joshi,Ahmedabad,Uttar Pradesh,2023-06-21,Business
CUS005349,Ananya Sharma,Jaipur,Rajasthan,2022-10-17,Business
CUS005350,Vivaan Singh,Chennai,Karnataka,2022-12-19,Enterprise
CUS005351,Aditya Jain,Hyderabad,Telangana,2022-01-20,Enterprise
CUS005352,Rohan Malhotra,Bengaluru,Gujarat,2023-04-24,Business
CUS005353,Aarav Malhotra,Hyderabad,Maharashtra,2022-12-27,Enterprise
CUS005354,Aditya Kapoor,Pune,Tamil Nadu,2026-01-11,Enterprise
CUS005355,Rohan Gupta,Kolkata,Uttar Pradesh,2023-10-12,Enterprise
CUS005356,Simran Sharma,Pune,Telangana,2024-09-06,Enterprise
CUS005357,Neha Patel,Delhi,Karnataka,2022-11-12,Business
CUS005358,Ishita Mehta,Pune,Maharashtra,2025-02-07,Enterprise
CUS005359,Aditya Patel,Bengaluru,Telangana,2026-02-03,Retail
CUS005360,Neha Kapoor,Chennai,West Bengal,2022-05-21,Retail
CUS005361,Ananya Malhotra,Lucknow,Gujarat,2025-11-18,Retail
CUS005362,Karan Mehta,Jaipur,Gujarat,2022-06-28,Retail
CUS005363,Vikram Singh,Hyderabad,Delhi,2022-08-26,Retail
CUS005364,Rahul Sharma,Delhi,Uttar Pradesh,2022-06-26,Enterprise
CUS005365,Ananya Kapoor,Mumbai,Karnataka,2022-03-22,Retail
CUS005366,Ishita Malhotra,Hyderabad,Rajasthan,2022-03-12,Retail
CUS005367,Amit Kapoor,Lucknow,Maharashtra,2025-02-12,Enterprise
CUS005368,Nikhil Patel,Lucknow,Gujarat,2025-10-19,Business
CUS005369,Ishita Gupta,Delhi,Karnataka,2022-08-28,Enterprise
CUS005370,Arjun Malhotra,Lucknow,Maharashtra,2024-11-16,Retail
CUS005371,Aditya Singh,Bengaluru,Tamil Nadu,2024-03-14,Enterprise
CUS005372,Ananya Patel,Kolkata,Delhi,2023-04-24,Business
CUS005373,Sneha Joshi,Pune,Telangana,2025-12-28,Enterprise
CUS005374,Aditya Joshi,Mumbai,Maharashtra,2025-09-03,Retail
CUS005375,Pooja Malhotra,Mumbai,Uttar Pradesh,2022-08-24,Enterprise
CUS005376,Vikram Verma,Pune,Tamil Nadu,2022-03-03,Retail
CUS005377,Priya Singh,Delhi,Maharashtra,2023-05-25,Business
CUS005378,Neha Malhotra,Chennai,Gujarat,2022-02-26,Business
CUS005379,Aditya Verma,Jaipur,West Bengal,2024-03-11,Business
CUS005380,Vivaan Joshi,Kolkata,Tamil Nadu,2025-12-11,Retail
CUS005381,Meera Joshi,Delhi,Karnataka,2022-06-04,Business
CUS005382,Ananya Patel,Ahmedabad,Maharashtra,2023-02-06,Enterprise
CUS005383,Vikram Kapoor,Mumbai,Maharashtra,2025-08-28,Enterprise
CUS005384,Vivaan Gupta,Kolkata,Maharashtra,2023-01-20,Enterprise
CUS005385,Amit Mehta,Bengaluru,Maharashtra,2024-05-19,Business
CUS005386,Karan Sharma,Pune,Tamil Nadu,2025-05-01,Enterprise
CUS005387,Neha Mehta,Lucknow,Gujarat,2024-03-24,Enterprise
CUS005388,Amit Singh,Delhi,Karnataka,2023-03-23,Enterprise
CUS005389,Karan Sharma,Pune,West Bengal,2022-08-10,Enterprise
CUS005390,Kavya Kapoor,Pune,Maharashtra,2025-04-02,Business
CUS005391,Aditya Verma,Pune,Rajasthan,2024-05-11,Retail
CUS005392,Priya Jain,Bengaluru,Telangana,2023-03-18,Retail
CUS005393,Sneha Gupta,Jaipur,West Bengal,2023-08-24,Business
CUS005394,Pooja Kapoor,Jaipur,Karnataka,2025-06-30,Enterprise
CUS005395,Rohan Singh,Kolkata,Tamil Nadu,2025-05-13,Enterprise
CUS005396,Aarav Malhotra,Kolkata,Delhi,2022-10-19,Enterprise
CUS005397,Kavya Kapoor,Delhi,Tamil Nadu,2025-02-01,Business
CUS005398,Neha Gupta,Chennai,Maharashtra,2023-03-10,Enterprise
CUS005399,Arjun Malhotra,Ahmedabad,Maharashtra,2023-03-16,Business
CUS005400,Nikhil Jain,Bengaluru,Gujarat,2024-10-12,Enterprise
CUS005401,Pooja Singh,Jaipur,West Bengal,2023-02-05,Business
CUS005402,Simran Singh,Delhi,Karnataka,2024-12-25,Retail
CUS005403,Vivaan Verma,Bengaluru,Gujarat,2023-06-07,Business
CUS005404,Meera Kapoor,Hyderabad,Gujarat,2024-05-12,Business
CUS005405,Nikhil Mehta,Kolkata,Telangana,2022-07-21,Business
CUS005406,Priya Joshi,Mumbai,Delhi,2022-03-21,Business
CUS005407,Priya Patel,Kolkata,Tamil Nadu,2023-12-08,Retail
CUS005408,Simran Joshi,Kolkata,Gujarat,2022-03-18,Retail
CUS005409,Neha Gupta,Jaipur,Telangana,2022-01-10,Enterprise
CUS005410,Arjun Patel,Hyderabad,Telangana,2022-06-12,Business
CUS005411,Karan Jain,Jaipur,Maharashtra,2025-12-18,Business
CUS005412,Ananya Mehta,Mumbai,Maharashtra,2024-04-28,Enterprise
CUS005413,Sneha Patel,Mumbai,Telangana,2024-03-02,Retail
CUS005414,Ananya Mehta,Mumbai,Maharashtra,2024-11-23,Enterprise
CUS005415,Rohan Mehta,Pune,Tamil Nadu,2023-12-01,Business
CUS005416,Neha Mehta,Chennai,Telangana,2022-12-26,Enterprise
CUS005417,Sneha Kapoor,Bengaluru,Gujarat,2024-11-03,Business
CUS005418,Priya Joshi,Kolkata,Maharashtra,2023-07-01,Retail
CUS005419,Ananya Verma,Hyderabad,Tamil Nadu,2023-07-30,Business
CUS005420,Simran Gupta,Ahmedabad,Gujarat,2022-02-28,Retail
CUS005421,Priya Sharma,Mumbai,Maharashtra,2025-05-15,Business
CUS005422,Rahul Jain,Kolkata,Delhi,2023-03-28,Enterprise
CUS005423,Sneha Malhotra,Kolkata,Telangana,2025-11-07,Retail
CUS005424,Arjun Joshi,Bengaluru,Gujarat,2024-12-22,Retail
CUS005425,Pooja Gupta,Pune,Uttar Pradesh,2023-10-28,Enterprise
CUS005426,Karan Sharma,Lucknow,Karnataka,2023-06-14,Retail
CUS005427,Amit Malhotra,Mumbai,Gujarat,2025-10-30,Business
CUS005428,Vivaan Kapoor,Mumbai,Maharashtra,2023-01-23,Business
CUS005429,Neha Sharma,Bengaluru,Telangana,2024-12-16,Enterprise
CUS005430,Neha Kapoor,Hyderabad,Karnataka,2024-08-28,Business
CUS005431,Vivaan Sharma,Ahmedabad,Delhi,2024-09-24,Enterprise
CUS005432,Kavya Malhotra,Chennai,Maharashtra,2023-09-17,Retail
CUS005433,Amit Gupta,Hyderabad,Telangana,2025-06-09,Enterprise
CUS005434,Sneha Mehta,Lucknow,Tamil Nadu,2023-08-25,Retail
CUS005435,Aditya Joshi,Chennai,Gujarat,2022-09-25,Business
CUS005436,Kavya Jain,Jaipur,Maharashtra,2022-01-25,Retail
CUS005437,Aisha Patel,Kolkata,Karnataka,2023-07-09,Business
CUS005438,Karan Malhotra,Hyderabad,Tamil Nadu,2025-04-13,Retail
CUS005439,Priya Gupta,Mumbai,Gujarat,2025-12-28,Retail
CUS005440,Pooja Singh,Delhi,Gujarat,2023-07-25,Enterprise
CUS005441,Nikhil Malhotra,Kolkata,Maharashtra,2025-11-07,Enterprise
CUS005442,Vivaan Sharma,Mumbai,West Bengal,2022-01-27,Business
CUS005443,Pooja Patel,Delhi,Uttar Pradesh,2023-08-05,Enterprise
CUS005444,Kavya Joshi,Ahmedabad,Maharashtra,2023-05-06,Retail
CUS005445,Neha Malhotra,Hyderabad,Rajasthan,2023-08-01,Retail
CUS005446,Ishita Jain,Bengaluru,Tamil Nadu,2026-01-01,Business
CUS005447,Rahul Kapoor,Bengaluru,Karnataka,2024-09-16,Retail
CUS005448,Pooja Joshi,Chennai,Gujarat,2025-09-10,Business
CUS005449,Simran Kapoor,Mumbai,Karnataka,2022-04-09,Retail
CUS005450,Aisha Gupta,Ahmedabad,Telangana,2025-07-29,Business
CUS005451,Vikram Patel,Mumbai,Tamil Nadu,2024-11-26,Enterprise
CUS005452,Rahul Patel,Jaipur,West Bengal,2022-03-18,Enterprise
CUS005453,Nikhil Malhotra,Hyderabad,Maharashtra,2026-01-17,Retail
CUS005454,Vikram Malhotra,Mumbai,Maharashtra,2024-05-03,Retail
CUS005455,Aditya Verma,Ahmedabad,Telangana,2023-06-06,Business
CUS005456,Aditya Patel,Lucknow,Rajasthan,2023-05-09,Retail
CUS005457,Simran Joshi,Chennai,Telangana,2022-12-20,Enterprise
CUS005458,Ishita Joshi,Bengaluru,Rajasthan,2025-01-24,Enterprise
CUS005459,Kavya Jain,Bengaluru,West Bengal,2026-01-17,Enterprise
CUS005460,Vikram Verma,Jaipur,West Bengal,2024-07-27,Retail
CUS005461,Vivaan Joshi,Jaipur,Rajasthan,2022-09-05,Enterprise
CUS005462,Rahul Gupta,Bengaluru,Delhi,2023-11-16,Retail
CUS005463,Rohan Patel,Jaipur,Maharashtra,2025-02-01,Retail
CUS005464,Rohan Mehta,Kolkata,Uttar Pradesh,2025-04-14,Retail
CUS005465,Amit Mehta,Ahmedabad,Gujarat,2026-01-30,Retail
CUS005466,Rahul Kapoor,Ahmedabad,Tamil Nadu,2026-01-12,Retail
CUS005467,Pooja Singh,Lucknow,Tamil Nadu,2024-07-29,Retail
CUS005468,Aisha Verma,Ahmedabad,Rajasthan,2022-10-01,Retail
CUS005469,Aarav Sharma,Bengaluru,West Bengal,2022-01-20,Enterprise
CUS005470,Simran Sharma,Kolkata,Maharashtra,2023-05-19,Business
CUS005471,Nikhil Sharma,Jaipur,Rajasthan,2024-05-03,Enterprise
CUS005472,Aisha Malhotra,Bengaluru,Delhi,2022-03-16,Business
CUS005473,Vivaan Malhotra,Jaipur,Karnataka,2023-07-14,Enterprise
CUS005474,Neha Malhotra,Delhi,Gujarat,2024-10-04,Enterprise
CUS005475,Ishita Kapoor,Kolkata,Gujarat,2025-11-02,Retail
CUS005476,Amit Mehta,Chennai,Maharashtra,2024-08-30,Business
CUS005477,Neha Gupta,Ahmedabad,Tamil Nadu,2024-06-23,Retail
CUS005478,Aisha Joshi,Ahmedabad,Tamil Nadu,2025-10-18,Business
CUS005479,Aditya Malhotra,Jaipur,Delhi,2024-10-25,Retail
CUS005480,Karan Malhotra,Hyderabad,West Bengal,2024-09-03,Enterprise
CUS005481,Meera Sharma,Pune,Karnataka,2023-09-22,Business
CUS005482,Rahul Jain,Pune,Delhi,2024-06-14,Retail
CUS005483,Sneha Malhotra,Bengaluru,Maharashtra,2023-03-20,Retail
CUS005484,Sneha Verma,Chennai,Delhi,2024-01-31,Business
CUS005485,Priya Singh,Pune,Uttar Pradesh,2026-01-05,Retail
CUS005486,Karan Verma,Pune,Gujarat,2023-04-11,Business
CUS005487,Aditya Mehta,Jaipur,Tamil Nadu,2022-10-28,Enterprise
CUS005488,Rahul Verma,Kolkata,Gujarat,2024-09-07,Business
CUS005489,Arjun Jain,Chennai,Rajasthan,2023-02-14,Business
CUS005490,Simran Malhotra,Pune,Maharashtra,2026-01-14,Business
CUS005491,Ananya Mehta,Ahmedabad,Uttar Pradesh,2023-03-04,Retail
CUS005492,Rahul Joshi,Ahmedabad,Karnataka,2023-03-21,Business
CUS005493,Rahul Jain,Jaipur,Tamil Nadu,2025-11-28,Business
CUS005494,Rohan Kapoor,Bengaluru,West Bengal,2022-10-14,Retail
CUS005495,Vikram Jain,Delhi,Tamil Nadu,2025-04-02,Retail
CUS005496,Arjun Sharma,Bengaluru,Karnataka,2026-01-09,Business
CUS005497,Vivaan Sharma,Jaipur,Uttar Pradesh,2023-10-02,Retail
CUS005498,Ananya Verma,Pune,Karnataka,2024-07-01,Retail
CUS005499,Neha Singh,Bengaluru,Karnataka,2023-02-07,Enterprise
CUS005500,Arjun Kapoor,Jaipur,Karnataka,2024-12-28,Business
CUS005501,Meera Mehta,Mumbai,Delhi,2024-01-08,Enterprise
CUS005502,Vikram Kapoor,Pune,Telangana,2024-08-09,Retail
CUS005503,Karan Patel,Lucknow,Rajasthan,2025-12-26,Enterprise
CUS005504,Meera Patel,Kolkata,Gujarat,2025-03-16,Enterprise
CUS005505,Sneha Kapoor,Pune,Gujarat,2023-08-29,Business
CUS005506,Meera Verma,Hyderabad,Delhi,2022-07-16,Business
CUS005507,Vikram Kapoor,Bengaluru,West Bengal,2025-06-25,Enterprise
